,Model,Scenario,Region,Variable,Unit,Year,Value,OMCOST_p,FUELCOST_p,CAPCOST_p,OMCOST_MWh,CAPCOST_MWh,FUELCOST_MWh,FUELCOST_NoC_MWh,CARBONCOST_MWh,CostTotal_MWh,OMCOST,CAPCOST,FUELCOST,FUELCOST_NoC,CARBONCOST,CostTotal,Value_diff,CostTotal_MWh_diff,CostTotal_diff,OMCOST_MWh_diff,OMCOST_diff,CAPCOST_MWh_diff,CAPCOST_diff,FUELCOST_MWh_diff,FUELCOST_diff,CARBONCOST_MWh_diff,CARBONCOST_diff
179,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Renewables,EJ/yr,2100,44.9528990957,3.4050310168999998,0.0187789704,96.57619001270001,7.8239687317,139.3142630967,0.017392428300000002,#WERT!,0.0,147.1556242567,96123.00769402449,1711574.57843083,213.6783233967,#WERT!,0.0,1807911.26444825,28.3058201233,24.378747531800016,1239342.733808355,1.6181572709999994,67384.46019439939,22.75446436729999,1171796.769586753,0.006125893500000002,161.5040272035,0.0,0.0
180,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2020,4.3218146796,2.2656884434999998,63.6736941443,34.060617412199996,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-60.3972084475,-97142.736927103,,,,,,,0.0,0.0
181,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2030,4.0910024978,1.4560033736000002,80.0279220498,18.5160745766,3.2204320793,30.2265778627,28.777315645100003,26.9751215441,1.8021941011000002,62.2243255871,4872.7787991052,45735.3001560478,43542.4471368781,40815.5791293212,2726.8680075568,94150.5260920311,-0.42003647599999994,10.1672210989,1487.9126027071907,-0.25956354110000035,-1321.6780822053006,-3.5334243127999976,-14358.1311582501,13.960208952800004,17167.721843162602,1.8021941011000002,2726.8680075568
182,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2040,5.2351238996,1.7263680659,74.004351702,24.2692802321,3.3792728064,32.1743662138,37.8772925562,36.1174450896,1.7598474666,73.4309315764,6352.8392911985,60485.9653429346,71207.1401691026,67898.7277464216,3308.412422681,138045.944803236,-0.19526965560000065,25.3941399069,46364.29112684968,0.37259112250000026,614.3721854710002,3.1854264297999997,5158.499761791696,21.836122354599997,40591.419179586694,1.7598474666,3308.412422681
183,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2050,4.4497658404000004,1.6508424277,73.5586954728,24.790462099499997,4.1966821007999995,39.4207016149,56.286895716000004,55.9240168207,0.36287889520000005,99.9042794317,7092.7680404197,66624.5109420487,95129.8872393973,94516.5894558413,613.297783556,168847.166221866,-1.2460591658999993,51.971629334700005,70417.62069509902,1.4539279513999994,1460.5310605921995,13.108559513799996,12592.610272900201,37.409141869500004,56364.479361606296,0.36287889520000005,613.297783556
184,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2060,3.3603793720999997,0.8215580276000001,86.36194930139999,12.816492670999999,4.3831169711,44.056501590699995,85.38726095359999,84.7593679227,0.6278930309,133.8268795154,5976.046399963,60067.68686849999,116419.031660051,115562.947300095,856.0843599553999,182462.764928514,-2.4661790167,78.4680914818,58374.28265385899,1.6061181349999996,-248.68472393860065,17.179067184199994,-178.93632186000468,59.68290616259999,58801.903699657596,0.6275176772000001,855.2429927026
185,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2070,1.2613039576,4.7764121588,0.0,95.22358784120001,5.0773708208,56.272517085299995,117.8899294082,116.4672019009,1.4227275072999999,179.2398173143,3106.3381305059,34427.5554592549,72125.12062743951,71254.6951924656,870.4254349739,109659.01421719999,-6.279430620099999,122.1119819765,-55898.066347521,2.1863392540999995,-5271.9024096729,28.877189198599993,-44964.39907951059,91.0484535238,-5661.764858336886,1.4156968487,850.0505108443
186,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2080,0.13604003650000002,2.0264341781999997,58.9093462418,39.0642195799,23.371740434299998,249.7951420034,171.7219433644,171.7219433644,0.0,444.8888258021,2332.6411419654,24931.0669412592,17138.889215241397,17138.8892152414,0.0,44402.597298466,-7.2693314763,380.2802427064,-140722.326000508,20.2878685267,-6503.670118997799,220.1756541165,-59938.5457400805,139.8167200632,-74280.11014143011,-0.0111637526,-31.987837161799998
187,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2090,0.0551245471,1.3143494378,74.4529419046,24.232708657600003,23.152475080100004,293.6411733799,265.7418601964,265.7418601964,0.0,582.5355086564,819.2736348331,10390.7884845687,9403.5432055175,9403.5432055175,0.0,20613.6053249193,-6.6609223986,514.0312532082,-158115.70714554467,19.774026382600002,-7995.1833498783,260.2839233716,-76639.10945221639,233.97330345400002,-73481.41434345,-0.0044641565,-11.647095695
188,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Fossils,EJ/yr,2100,0.0001229846,0.0,0.0,0.0,3.0949737149,29.312578749,408.4709206973,408.4709206973,0.0,440.8784731612,23.3698179604,221.33617032770002,3084.320559153,3084.320559153,0.0,3329.0265474411,-5.6733356784,355.8770838852,-192983.5670647219,-0.5550968368000002,-8406.5490689403,-7.781799838399994,-85448.9538208759,364.21398056040005,-99128.064174906,0.0,0.0
189,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2020,1.0210439916,5.3947358462,0.0,94.6052641538,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-150.3656802793,-47570.597216157,,-4121.5178502543,,-43071.960835096805,,-377.1185308059,0.0,0.0
190,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2030,1.2864079684999998,4.5619342174,0.0,95.4380657826,11.2949580328,127.36585541049999,0.3909115449,#WERT!,0.0,139.0517249882,5536.764769349101,62434.475542949505,191.6240205069,#WERT!,0.0,68162.8643328055,0.15866920849999988,1.8744039391999934,13570.500229034704,-0.5669980441,816.0702683763002,2.2549438576999847,12644.172126798607,0.18645812560000002,110.2578338598,0.0,0.0
191,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2040,1.8541942956,4.1236154285,0.0,95.8763845715,9.8981276113,115.94831512889999,0.0,#WERT!,0.0,125.8464427402,7567.3225932840005,88644.87700933359,0.0,#WERT!,0.0,96212.19960261759,0.5195824918,12.8236908991,39468.8045233466,-0.6047590249999999,2294.3183869108007,13.5172139923,37219.05039018059,-0.0887640682,-44.5642537448,0.0,0.0
192,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2050,2.9493297954,4.1371749331,0.0,95.8628250669,9.5291990064,113.0206440118,0.0,#WERT!,0.0,122.5498430182,10901.7048916565,129299.189455205,0.0,#WERT!,0.0,140200.89434686198,1.3090199762000003,25.3196485892,80474.20588182757,-0.6756777243999998,4633.0401326974,25.995326313600003,75841.1657491297,0.0,0.0,0.0,0.0
193,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2060,5.1447868234,4.0482642666,0.0,95.9517357334,9.4458395069,119.9754493268,0.0,#WERT!,0.0,129.4212888337,16590.7725869893,210726.15031765398,0.0,#WERT!,0.0,227316.922904643,3.0812205424999997,31.449274153200008,151282.6676655165,-0.10163732640000056,9181.153699381699,31.550911479600003,142101.5139661351,0.0,0.0,0.0,0.0
194,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2070,9.095226139400001,4.4819479502999995,0.0,95.51805204969999,11.054637554300001,130.13341124209998,0.0,#WERT!,0.0,141.18804879639998,31492.8232234559,370728.438229345,0.0,#WERT!,0.0,402221.261452801,6.443681255000001,40.375918568299994,305257.5254551263,2.1107411384,22890.3503970658,38.26517742989999,282367.17505806044,0.0,0.0,0.0,0.0
195,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2080,12.9317528496,3.7756313875,0.0,96.2243686125,11.1952264073,139.3172391066,0.0,#WERT!,0.0,150.5124655139,44460.060090088205,553276.244436805,0.0,#WERT!,0.0,597736.304526893,9.340599106,45.69833094709999,462306.08821043995,2.8231481704999997,33642.507941098804,42.8751827766,428663.580269341,0.0,0.0,0.0,0.0
196,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2090,17.1588702939,3.1716154247,0.0,96.8283845753,10.2690047082,145.9771380095,0.0,#WERT!,0.0,156.2461427177,58817.1560619518,836104.4085301859,0.0,#WERT!,0.0,894921.5645921379,12.292721710500002,47.4554420794,712709.975689912,2.2842311107000004,45443.6022959422,45.59887732210001,667982.6640816779,-0.42766635340000003,-716.2906877084,0.0,0.0
197,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Renewables,EJ/yr,2100,22.5913840653,3.1925112693,0.0,96.8074887307,9.6427227484,148.0067116183,0.0,#WERT!,0.0,157.6494343667,73076.77521019599,1121659.66778466,0.0,#WERT!,0.0,1194736.44299486,16.945615934400003,42.000889388600015,973125.042434468,1.6711219392000007,57801.20368990799,41.65786018219998,917868.7950226249,-1.3280927328,-2544.9562780695,0.0,0.0
198,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2020,22.399548332,2.2099871371,61.4331646355,36.3568482274,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-86.8232586555,-520670.74045800103,,,,,,,-9.394533557878921e-05,-0.5633811515
199,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2030,20.7059840782,1.338689711,79.28994279189999,19.3713674971,4.3570891927,46.3701112849,37.1721212606,34.182950607,2.9891706536,87.8993217382,24173.5599654573,257265.944346804,206234.589792232,189650.376606184,16584.213186048302,487674.094104493,-2.8169049212999973,11.484628987000008,1580.2234125239775,-0.34290003489999954,-5724.302259791497,-2.3750255554000006,-52814.635591532046,14.202554577300003,60119.161263847986,2.9890964151035813,16583.740935532303
200,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2040,22.6330889067,1.36676076,78.1328774934,20.5003617467,4.2352525046,44.8195574275,47.7708605495,45.056574517,2.7142860325,96.8256704816,25398.1329475154,268775.728707986,286474.22224016197,270197.082344792,16277.139895370401,580648.0838956629,-2.637848051300004,28.0896294505,118026.12528030394,0.5044313696999998,288.16509392660373,5.825253234899996,6327.948623314034,21.759944845899998,111410.01156306395,2.7021173446,16195.239597754102
201,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2050,25.0068699891,1.2886253029999999,78.4080476189,20.3033270782,4.3263374883,44.4441980474,64.8239555543,63.6233781584,1.2005773959000001,113.59449109,28497.443757629502,292752.481202093,426993.278394564,419085.114292943,7908.1641016212,748243.2033542871,-7.436019456299999,48.525034930000004,188044.19239635707,1.2123729969,1688.5547461823007,13.323907269300001,24830.21561906603,33.988754663799995,161525.422031108,1.1924684672,7838.3523329755
202,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2060,22.487222800100003,0.5493391077,91.70738402299999,7.7432768693,4.1197420599,42.3871009104,90.0790903226,88.241064564,1.8380257586000002,136.58593329290002,23890.3517325552,245802.464074445,522367.934757055,511709.237870847,10658.696886208101,792060.750564055,-14.523508430299994,69.19923561250002,142624.65686623706,0.8970387662000001,-7168.297975305602,10.2878035727,-63552.98723860699,58.01439327359999,213345.94208015,1.8297991235000002,10579.413081324401
203,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2070,18.8458466467,0.36887974659999995,94.9626867301,4.6684335232,3.5780900551,37.2141971791,124.17789596790001,120.8643215232,3.3135744447000004,164.9701832021,17350.1555202218,180451.609289606,602138.507994049,586070.98843513,16067.519558918799,799940.272803877,-24.3476255133,96.6024959961,35636.36195574503,0.3241469217000006,-19026.699748403596,4.1398519677999985,-189296.91412564294,92.13849710660001,243959.97582979104,3.3083852395,16009.507799391298
204,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2080,10.6357664209,2.1151038075,70.9547183847,26.930177807800003,3.294763905,29.49349128,180.3431170825,175.322930132,5.0201869505,213.1313722675,9047.680668134399,80991.4453927626,495236.375390739,481450.547412513,13785.827978226102,585275.501451636,-30.605147227100005,136.0624193545,-195328.7857665131,-0.18998132709999993,-26248.076770167903,-6.389286706,-282452.57810131344,142.64168738759997,113371.86910496798,5.0193350271,13777.199145833201
205,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2090,4.3697672623,0.48711592439999996,93.4426880833,6.0701959923,2.5502115347,21.2172554319,277.9498344232,269.6197577403,8.3300766828,301.7173013898,3025.7974591910997,25174.0362330864,329784.36938829,319900.826584606,9883.542803684,357984.203080567,-36.8384985207,224.1619770471,-415324.236618499,-1.0519945065000003,-32891.9987309119,-16.1847138344,-347763.0733740516,241.398685388,-34669.16451353504,8.327553625,9858.3852548681
206,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Fossils,EJ/yr,2100,0.7241892938,0.2613282327,96.5506621581,3.1880096092000003,3.6740490101999996,30.671157996999998,398.8408709439,389.0187418639,9.82212908,433.1860779511,1057.5718888156,8828.6667938928,114806.00614071,111978.714622669,2827.2915180411,124692.244823418,-40.1678006912,349.9332417915,-760852.5932568329,0.07237485939999999,-37252.7620264458,-6.553899465200001,-387127.3030388412,356.41476639729996,-336472.52819154505,9.820444201099999,2809.3697768662
207,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2020,11.4173063635,3.5163906321,0.0,96.48360936790002,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-145.6786015731,-358593.72928252205,,-26726.6783265541,,-331317.311292719,,-549.7396632492,0.0,0.0
208,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2030,13.712276188699999,3.9222912907,0.0,96.0777087093,9.9706283592,134.7632415436,0.1286913199,#WERT!,0.0,144.8625612227,31822.2991089707,430110.92448628,410.7317540592,#WERT!,0.0,462343.95534931,1.2200845064999992,5.775359697400006,56142.31442688499,-0.23387568330000086,2020.2307562244969,6.006567787600005,54079.40191744402,0.002667593100000004,42.681753216000004,0.0,0.0
209,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2040,18.5588534758,3.5992966895,0.1537441584,96.24695915219999,9.5365104098,135.70661003290002,0.09093791720000001,#WERT!,0.0,145.33405835989998,44618.9905188016,634937.905604898,425.4761846741,#WERT!,0.0,679982.372308374,3.914999568699999,17.539039335699982,203558.93613399903,-0.3141316987000007,7895.518839653698,17.829695965800028,195489.444512414,0.02347506860000001,173.97278193079998,0.0,0.0
210,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2050,23.7538396056,3.6043079423,1.4227938803,94.9728981774,9.1639486935,137.664245213,0.9719187570000001,#WERT!,0.0,147.80011266350002,58154.1017247329,873612.54277252,6167.762844813101,#WERT!,0.0,937934.4073420659,9.592702126799999,31.268547264700018,505442.1312593639,-1.3105534457,19279.3019612083,31.657689853499974,480182.520184115,0.9214108569000001,5980.309114040501,0.0,0.0
211,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2060,29.010457652399996,3.1491956752999997,0.0,96.8508043247,8.4829054907,143.9794478002,0.35198676170000004,#WERT!,0.0,152.81434005260002,65509.0756841783,1111878.53657082,2718.2110467371,#WERT!,0.0,1180105.82330174,8.759738374999994,36.52425898510002,559811.752950905,-0.47421633789999973,17731.573882630306,36.680655013000006,539544.212690874,0.31782031000000005,2535.9663773966,0.0,0.0
212,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2070,38.000117532,3.2375199898,0.1452014983,96.61727851190001,8.0841126408,145.6550950586,0.09212151880000001,#WERT!,0.0,153.8313292182,81939.3111503895,1476337.43924404,933.7294185710001,#WERT!,0.0,1559210.479813,12.7170360173,28.07469397460001,703971.90879451,-0.05942275569999822,26557.218889136413,28.070170313600016,676672.5721186571,0.06394641670000001,742.1177867170001,0.0,0.0
213,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2080,56.228883618000005,3.3487665612,0.1015235522,96.5497098866,7.928078961000001,146.3798225552,0.114896797,#WERT!,0.0,154.4227983132,118835.10614183199,2194108.0349909,1722.2044757959,#WERT!,0.0,2314665.34560853,26.157361365500005,24.381098958400003,1317290.9614109942,0.06768060720000069,58548.59799450899,24.224249958700014,1257217.4868113722,0.0891683925,1524.8766051111,0.0,0.0
214,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2090,82.176696498,3.0214216427,0.12539457269999998,96.85318378459999,7.4484715539,145.6376913098,0.0700816906,#WERT!,0.0,153.1562445543,162350.88113529302,3174397.23566379,1527.5381172506,#WERT!,0.0,3338275.65491633,49.8994169661,14.903995959500008,2150067.73816448,0.026033175300000266,98558.78999227413,14.82877423070002,2050160.9759653998,0.049188553499999996,1347.9722068091,0.0,0.0
215,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Renewables,EJ/yr,2100,105.45890454,2.9102988774000003,0.0784272208,97.01127390180001,7.3112760217999995,148.13087310379998,0.0715798726,#WERT!,0.0,155.5137289982,204135.763112867,4135913.99521953,1998.5583750846,#WERT!,0.0,4342048.31670748,73.13003397260002,17.02972439680002,3087029.6210039197,0.0035496094999993844,137909.1017964171,17.03129014679999,2947817.0154742403,-0.0051153595,1303.5037332608,0.0,0.0
216,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2020,60.682840123000005,2.7189882382999997,60.1188537873,37.1621579744,4.857032566,42.606124499,21.2949676001,21.2904212035,0.0045463966,68.7581246651,83685.8586832117,734096.398447666,366908.729769015,366830.396116701,78.3336523145,1184690.98689989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2030,48.080498267299994,1.0847712349,83.71761671729999,15.1976120478,4.0551363622,38.4996325295,71.9556581005,64.3582323826,7.597425717899999,114.5104269922,55377.7817890911,525758.9532715579,982641.3656251021,878889.346954381,103752.018670721,1563778.10068575,-25.44778314580001,50.2964113451,214638.6746153999,-0.23800595410000014,-34821.33599328678,-0.1392408996000043,-286045.5569560111,50.6736581988,535505.567564695,7.586799389299999,103528.75901705009
218,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2040,50.195352299999996,0.9976392251999999,85.1616997392,13.8406610356,4.2683711865,41.9201968838,102.8202248067,100.0546352768,2.7655895298,149.00879287700002,60803.6041147005,597159.652792858,1464689.9182235,1425293.66996702,39396.2482564811,2122653.17513106,-37.0787643875,86.89916101490002,584727.9484234301,0.5025690184999996,-32443.159378446493,7.6399118207,-251670.28866285202,78.7566801757,868841.396464724,2.7430965777000003,38839.2899015568
219,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2050,41.8585513233,0.45522934159999995,92.6011239776,6.943646680900001,3.4726308659,35.7596508927,136.9400660666,132.8182259784,4.1218400882,176.1723478252,41321.7190124492,425513.19251567294,1629484.71925011,1580437.89437364,49046.82487647099,2096319.63077823,-64.99536087549998,113.98840914360001,264579.5860628302,0.04453300889999978,-59659.0849543328,3.792633610200003,-516132.94486235006,110.15124252449999,840371.615879513,4.1013338541,48442.776773761994
220,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2060,28.6633697095,0.4283784429,92.9743911892,6.5972303679,3.5626095469,36.479837554899994,207.3171209562,200.5916414432,6.7254795131,247.35956805799998,28866.8718030181,295586.361692202,1679835.15298703,1625340.39223294,54494.7607540904,2004288.38648225,-105.4808628377,179.911972167,-487213.64775578026,-0.14011999339999948,-107911.2899697339,1.9517851556999943,-979873.669973328,178.1003070047,600571.31218728,6.7043954901,53715.9207448646
221,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2070,16.607799595699998,0.6328174546,88.4624805764,10.904701969000001,3.8711218972,37.9942250002,320.46738268400003,308.5207107904,11.9466718936,362.3327295814,18982.1377558171,186305.580665185,1571419.38846805,1512838.60035776,58580.78811028889,1776707.10688905,-137.6422247325,288.6398804609,-1237643.33763419,-0.17503709639999965,-146522.9459341739,0.35438577969999585,-1353323.6702066152,288.4605317776,262203.27850659983,11.9318073963,57972.767054284996
222,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2080,2.910553559,0.4857157164,91.11085071030001,8.403433573300001,11.290100430899999,127.470820692,473.44942189849996,447.6754635992,25.7739582993,612.2103430214,10867.8143623137,122703.002012352,455740.890758933,430930.961397134,24809.929361799303,589311.707133599,-161.57111118100002,531.5550921308001,-2902801.185170461,6.930647895799999,-177882.45586821128,86.7508977203,-1640338.664997508,437.87354651469997,-1084580.064304747,25.754259875699997,23957.050992068904
223,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2090,0.4238840361,1.2537370023,76.1607037639,22.5855592339,37.973003288200005,473.68159734589995,730.6672854108,703.72154766,26.9457377508,1242.3218860449,9044.8718606596,112827.24514121801,174039.222527591,167620.958918127,6418.2636094643,295911.33952946897,-178.7009617139,1156.8950058022,-3720402.1439806307,33.168644369000006,-216830.3029311574,428.93932017309993,-1990714.527443952,694.7870412601,-1512857.313605519,26.937761076999998,6043.2432129029
224,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Fossils,EJ/yr,2100,0.1500959217,1.0068722165000001,81.1087776977,17.884350085799998,73.51307832,920.9917762489999,1147.9427020516,1125.7580800687,22.1846219829,2142.4475566206,10036.9529224286,125745.66745691301,156731.932894863,153703.002376195,3028.9305186679,292514.553274205,-192.3945348583,2050.2848297478004,-4606054.170823196,68.46997610560001,-258010.4846724724,873.8029621681999,-2382401.135775777,1108.011891474,-1965642.5503749473,22.172216366500002,2369.5558811022997
225,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2020,26.4810758263,3.5473359899,11.9452336502,84.5074303599,10.5901712596,114.82403711629999,5.5966607298,#WERT!,0.0,131.0108691057,68085.80363948179,738221.002526016,35981.7734901446,#WERT!,0.0,842288.579655642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2030,55.680909879,3.9037243242,1.4094453812,94.68683029459999,9.6642286898,129.8349075041,1.4418419657,#WERT!,0.0,140.94097815959998,145768.063104295,1958333.52020244,21747.6756183625,#WERT!,0.0,2125849.2589251,22.223580152799997,22.61675288349997,1097228.5887855499,-0.18325330040000054,60161.5569106624,22.06623095979998,1021474.7490723609,0.7337752241,15592.2828025276,0.0,0.0
227,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2040,92.420430141,3.7182736867000004,0.0,96.2817263133,9.2273240148,136.4309832995,0.8944203295,#WERT!,0.0,146.55272764379998,233036.46040699302,3445570.28528968,22588.6234599066,#WERT!,0.0,3701195.36915658,49.6795009275,34.35510928119999,2427840.96937736,-0.0642348946000002,127584.60152835501,33.884795539800024,2281752.00402772,0.534548636,18504.3638212801,0.0,0.0
228,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2050,125.824718109,3.0755636526999997,1.7729064911,95.15152985620001,8.5732973647,140.0209448995,0.8096360716,#WERT!,0.0,149.4038783358,297080.806800737,4851987.92368487,28055.405889596,#WERT!,0.0,5177124.1363752,73.1747731204,43.13624800469998,3646989.11518781,-0.20250088079999884,170719.12740244396,42.93011725779999,3453988.5973823396,0.40863162769999994,22281.390403028,0.0,0.0
229,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2060,170.34757512299998,3.2499549014999998,3.5915178712,93.1585272273,8.0630722143,137.4897689608,1.7691886816999998,#WERT!,0.0,147.32202985680001,382861.700467299,6528475.16949261,84007.0098724752,#WERT!,0.0,6995343.87983238,98.64427053289998,35.65227674100001,4782557.351585051,0.17989296070000016,226652.94773520096,34.1977688314,4481697.59557717,1.2746149488999998,74206.8082726816,0.0,0.0
230,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2070,235.035750498,3.2113374906,0.7952689716,95.9933935378,7.8651691737,141.3711109843,1.3755988085,#WERT!,0.0,150.6118789665,516188.03886311705,9278131.83914478,90280.02265728901,#WERT!,0.0,9884599.90066519,140.84829538679998,31.391385136999986,6753112.55355051,0.5651688997000006,324443.66876533005,29.81793353389999,6348036.915902579,1.0082827034,80631.96888259551,0.0,0.0
231,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2080,295.999017013,3.1490133291,1.7498432882,95.1011433827,7.932452695199999,143.9128086395,1.2496107831,#WERT!,0.0,153.0948721178,653092.143893058,11848583.072552301,102882.553063264,#WERT!,0.0,12604557.7695086,179.8498867377,29.278376612399995,8649671.8649241,0.7826305496000003,424716.023985968,27.54199614620002,8131523.530879471,0.9537499166000001,93432.3100586856,0.0,0.0
232,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2090,364.530164179,3.2046273720999996,1.3321340461,95.4632385818,8.0433701596,150.5819518184,1.1986566806,#WERT!,0.0,159.8239786586,800249.9053645771,14981679.3583595,119256.589736773,#WERT!,0.0,15901185.8534609,229.80299010779999,30.938886317399977,11047346.88556298,1.1995452661000003,542510.0585432401,28.8056238252,10395557.91138668,0.9337172261000001,109278.91563301181,0.0,0.0
233,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Renewables,EJ/yr,2100,432.401700778,3.1411938893,1.334145482,95.5246606287,8.2193433821,158.7586740363,1.6061739591,#WERT!,0.0,168.5841913775,971528.396530026,18765314.070968103,189850.15451218898,#WERT!,0.0,19926692.622010298,278.213303966,34.82178548659999,14115612.23331054,1.6370571436999999,685572.157796067,31.875387252099998,13253085.320482992,1.3093410907999998,176954.7550315018,0.0,0.0
234,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2020,24.1100221288,3.4113351449000002,55.3510830222,41.2375818329,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-64.26948679569999,-440511.489680484,,,,,,,-0.00060492,-4.1462008779
